duplicate,#,question,choices,answer,explanation,source
,105,"Ursa Major Solar では、アカウントがソーラー プラントを購入するためのローンを申請できます。財務情報はカスタム オブジェクトに保存されます。アカウントに関する財務情報は、財務チームのメンバーのみが閲覧できます。
管理者はカスタム オブジェクトにどのようなフィールドを作成する必要がありますか?",A. 参照関係 | B. 外部関係 | C. 階層関係 | D. マスター詳細関係,A,"スター詳細関係 (Master-Detail):

特徴: 親レコード（アカウント）と子レコード（財務情報）が運命共同体になります。

セキュリティ: 「親レコードへのアクセス権」がそのまま「子レコード」に継承されます。

問題点: もしマスター詳細関係を使うと、アカウントを参照できるユーザー（営業担当など）は、自動的にそのアカウントに紐付く財務情報も見えてしまいます。これでは「財務チームのみ」という要件を満たせません。

参照関係 (Lookup):

特徴: 親と子は緩やかに結びついており、それぞれ独立したレコードとして扱われます。

セキュリティ: 子レコードは独自のセキュリティ設定（所有者や共有設定）を持つことができます。

解決策: 参照関係を使用し、財務情報オブジェクトの組織の共有設定（OWD）を「非公開」に設定します。その上で、共有ルールや権限セットを使って「財務チーム」にのみアクセス権を付与すれば、アカウントは全社員が見えても、財務情報は特定の人のみが見るという構成が可能になります。",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,106,"Ursa Major Solarの管理者は、 レコードがAccountオブジェクトに保存される前または後に実行されるように、複数の レコードトリガーフローを構成しました。
レコードによってトリガーされるフローが最初に実行されるときに、管理者は何を考慮する必要がありますか？",A. 最初に実行する必要があるレコードトリガーフローに最高の優先度を割り当てます。 | B. 実行時間が最も長いフローが最初に実行されます。 | C. 実行時間が最も短いフローが最初に実行されます。 | D. これらのフローが実行される順序は保証されません。,D,-,Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
1,107,"管理者は、Accountオブジェクトに内部顧客と外部顧客の2つの レコードタイプを作成しました。Salesというカスタムプロファイルには、外部顧客 レコードタイプが割り当てられています。アカウントアームの共有ルールは、パブリック読み取り専用に設定されています。時々。営業ユーザーは、アカウントレコードに間違ったレコードタイプが割り当てられていることに気付きます。管理者は、ユーザーに代わってレコードタイプを変更する画面フローを作成しました。
このフローを実行した後、Salesユーザーのレコードアクセスはどうなりますか？",A. レコードへの読み取りアクセスが失われます。 | B. レコードへの編集アクセスが失われます。 | C. レコードアクセスは同じままです。 | D. 新しいレコード所有者が割り当てられます。,C,-,Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,108,"Cloud Kicks の管理者は、カスタム オブジェクトとカスタム フィールドを作成するスキーマ ビルダーの機能を評価しています。管理者は、新しいオブジェクト ウィザードやフィールド ウィザードとは対照的に、スキーマ ビルダーのユーザー インターフェイスを気に入っていますが、いくつかの制限にも気付きます。
スキーマ ビルダではなく、オブジェクト マネージャから何を設定する必要がありますか?",A. カスタム フィールドをページ レイアウトに追加します。 | B. 顧客の郵便で利用できるようにします。 | C. フィールド履歴の追跡を有効にする | D. レポートとアクティビティを許可,C,フィールド履歴追跡は、オブジェクトの特定のフィールドに対する変更を監視し、履歴関連リストに表示する機能です。フィールド履歴追跡は、データ品質、コンプライアンス、またはビジネスプロセスの監査に役立ちます。フィールド履歴追跡はスキーマビルダーから設定できませんが、オブジェクトマネージャーから設定できます。オブジェクトマネージャーでは、オブジェクトを選択し、その設定ページからフィールド履歴追跡を有効にできます。その後、オブジェクトごとに最大20個のフィールドを選択して追跡し、履歴関連リストをページレイアウトに追加できます。参照: https://help.salesforce.com/s/articleView?id=sf.tracking_field_history.htm&type=5 https://help.salesforce.com/s/articleView?id=sf.schema_builder_overview.htm&type=5,Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,109,"Cloud Kicks の管理者は、サービス エージェントが商品返品承認の作成プロセスを実行するフローをサンドボックスに作成しました。管理者は、変更セットを使用してフローを本番環境にデプロイしました。ユーザーは本番環境でフローを使用できません。
管理者はどの手順を実行する必要がありますか?
フロー管理者テイクをアクティブ化しますか?",A. デプロイ後に手動でフローをアクティブ化します。 | B. アクティブなフロー バージョンと以前の非アクティブなフロー バージョンを変更セットに含めます。 | C. サンドボックスにアクティブなフロー バージョンがあることを確認します。 | D. 変更セットの代わりにメタデータ API を使用して、フローをデプロイします,A,"フローは、ユーザー入力に基づいてアクションを実行するプロセスを作成したり、変更を記録したりするための自動化ツールです。フローは、ユーザーがボタン、リンク、または Lightning ページから起動した場合、またはレコードが作成または更新された際にシステムによってトリガーされます。フローには、アクティブまたは非アクティブの状態を持つ複数のバージョンが存在します。
アクティブなバージョンは、フローがトリガーされた際に実行されるバージョンです。一方、非アクティブなバージョンは、保存されているが実行されていないバージョンです。変更セットを使用してフローを本番環境にデプロイする際、フローのバージョンはデフォルトで非アクティブな状態でデプロイされます。つまり、本番環境で実行したい場合は、デプロイ後に手動でフローをアクティブ化する必要があります。参照： https://help.salesforce.com/s/articleView?id=sf.flow_overview.htm&type=5
https://help.salesforce.com/s/articleView?id=sf.flow_distribute_changesets.htm&type=5",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,110,管理者は、Opportunityオブジェクトのクレジットカード番号を取得するために作成されたカスタム暗号化フィールドに適切な桁数が入力されていることをどのように確認する必要がありますか？,A. クレジットカード番号マスクタイプを使用します。 | B. マスク文字数を定義します。 | C. 桁数をフィールドレベルで入力します。 | D. 長さを確認するための検証ルールを作成します。,D,"検証ルールは、ユーザーが入力したデータを検証し、データが特定の基準を満たさない場合、レコードが保存されないようにする式です。この場合、管理者は、クレジットカード番号用のカスタム暗号化フィールドが正確に16桁であるように、検証ルールを作成できます。他のオプションは暗号化フィールドには適用されません。参照： https://help.salesforce.com/s/articleView?id=sf.
fields_about_encrypted_fields.htm&type=5https://help.salesforce.com/s/articleView?id=sf.validation_rules.
htm&type=5",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,111,レコードの更新に必要な時間を短縮するために、管理者はProcess Builderの代わりに何を使用する必要がありますか？,A. HowTriggerを保存する前に | B. バッチ更新 | C. ワークフロールールのフィールド変更 | D. 画面行,A,"保存前フロートリガーは、レコードが保存される前に実行されるフローの一種で、追加の操作やデータベース操作なしでレコードを更新できます。これにより、レコードの更新に必要な時間を短縮し、パフォーマンスを向上させることができます。保存前フロートリガーは、同じレコードを更新するプロセスビルダーの代替として使用できます。参照： https://help.salesforce.com/s/articleView？
id=sf.flow_concepts_trigger.htm&type=5https://help.salesforce.com/s/articleView?id=sf.flow_ref_elements_triggers.htm&type=5",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,112,"Northern Trail Outfittersには、Salesforce管理を実行するためのシステム管理者として設定された多くのユーザーがいます。
委任された管理者が既存のSalesforce管理者を支援するために実行できる2つの機能はどれですか。
2つの答えを選択してください",A. ユーザーとパスワード管理を設定します。 | B. 共有ルールの更新を構成します。 | C. カスタムオブジェクトを管理し、ほぼすべての側面をカスタマイズします。 | D. 権限セットの構成を更新します。,"A,C","【正解の理由】
A. ユーザーとパスワード管理を設定します
委任管理者は、指定されたユーザーに対して：

パスワードのリセット

ユーザーのロック解除

ユーザーの作成と編集（限定的）
を行うことが可能です。

C. カスタムオブジェクトを管理し、ほぼすべての側面をカスタマイズします
委任管理者は、指定されたカスタムオブジェクトに対して：

ページレイアウトの管理

項目の追加・編集

タブ設定
など、オブジェクトのカスタマイズ操作が可能です。",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,113,"AW Computingの管理者は、組織が1時間ごとの制限処理ワークフロー時間トリガーに到達したことを示すシステムエラーの電子メールを受信しました。
管理者が確認する必要がある2つのプロセスはどれですか？ 2つの答えを選択してください",A. Time-Based Workflows | B. Paused now Interviews | C. Apex Triggers | D. Debug Logs,"A,D","時間ベースのワークフローは、レコードの日付フィールドから特定の期間前または後にトリガーされる時間に基づいてアクションを実行するワークフローの一種です。時間ベースのワークフローは、キューに追加され、1時間ごとのバッチで処理されるため、処理の遅延を引き起こす可能性があります。キューが大きな場合やシステムが混雑している場合、アクションがスケジュールされた正確な時間に実行されない可能性があります。したがって、時間ベースのワークフローは、ワークフローのトリガー処理の時間制限に到達する要因となる可能性があります。参照：
https://help.salesforce.com/s/articleView?id=sf.workflow_time_action_considerations.htm&type=5
https://help.salesforce.com/s/articleView?id=sf.workflow_limits.htm&type=5",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,114,"サポート運用チームは、ケースレコードのカスタムプライマリイシュー選択リストフィールドにいくつかの無効なデータがあることに気づきました。フィールドは自動化された手順で更新されており、ケースレコードのクリーンなデータを保証する検証ルールがあるため、問題が何であるかはわかりません。
検証ルールに違反するデータでアークレコードが更新されるのはなぜですか？",A. データ変更は更新レコードフロー要素によってトリガーされます。 | B. フィールドはワークフローフィールドの更新によって更新されています。 | C. フィールドはトリガー前にApexによって更新されています。 | D. ユーザーには、オブジェクトに対するすべてのデータの変更権限があります。,B,"フィールドがワークフローによるフィールド更新によって更新されているため、レコードが検証ルールに違反するデータで更新されています。ワークフローによるフィールド更新は、ワークフロールールが真と評価された際にフィールドの値を自動的に変更する方法です。ワークフローによるフィールド更新は、フィールドの値を更新する際、検証ルールやその他のセキュリティ制御を bypass するため、レコードに無効なデータが保存される可能性があります。

フロー (A): 入力規則を守る。（違反するとエラーで止まる）

ワークフロー (B): 入力規則を無視して突き進む。（違反していても保存完了してしまう）",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,115,"AW Computingの管理者は、Contactオブジェクトのカスタムフィールドがテキストからテキスト領域に変更されたことに気づきました。
管理者はこの変更を調査するためにどのツールを使用する必要がありますか？",A. 開発者コンソール | B. フィールド履歴追跡 | C. デバッグログ | D. セットアップ監査証跡を表示,D,"「設定監査トレイル」ページでは、組織に適用された直近の20件の設定変更を確認できます。また、過去6ヶ月間の設定変更のファイルをダウンロードすることも可能です。参照：https://help.salesforce.com/s
/articleView？id=sf.monitoring_setup_audit_trail.htm&type=5",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
1,116,この問題を解決するために管理者が利用できる3つのオプションは何ですか？3つの答えを選択してください,A. 一部のページコンポーネントをタブの後ろに移動します。 | B. 表示されているフィールドの一部を削除します。 | C. 不要な検証ルールを無効にします。 | D. すべてのプロセスビルダーをフローに変換します。 | E. 表示される関連リストの数を減らします。,"A,B,E",ページコンポーネントの一部をタブの背後へ移動する、表示されているフィールドの一部を削除する、および関連リストの表示数を減らすという3つのオプションが、この問題の解決に役立つ管理者向けの機能です。ページコンポーネントの一部をタブの背後へ移動することで、ユーザーが必要とするまで一部のコンポーネントを非表示にすることで、レコードページの読み込み時間を短縮できます。,Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,117,"AW Computingは、 モニターと キーボードで特別なバンドル取引を実行しています。通常、割引にはVPの承認が必要ですが、この特別なバンドルは事前に承認されています。
管理者はこれらの要件に対して何を推奨する必要がありますか？",A. 別の価格表を作成します。 | B. CPQを実装します。 | C. 承認プロセスを削除します。 | D. サブスクリプションを有効にします。,A,この状況で管理者が推奨すべきは、A. 別の価格表を作成します。 です。通常はVP承認が必要な割引を、この特別なバンドルでは「事前に承認済み」として扱うため、標準の承認プロセスから分離し、専用の価格表（価格ブック）を設けることで、迅速かつ自動的に適用できるようにするのが最も適切です,Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,118,"Cloud Kicksの管理者は、コンプライアンスチームから、Salesforceの機密情報が保存されている場所にフラグを立てる任務を負っています。
管理者はこの要件を満たすためにどの機能を使用する必要がありますか？",A. データ分類 | B. スキーマビルダー | C. 従来の暗号化 | D. フィールドレベルのセキュリティ,A,Cloud Kicksの管理者が機密情報にフラグを立てる要件を満たすには、A. データ分類 (Data Classification) 機能を使用します。これは、Salesforceの「データ分類 (Data Classification)」機能を使って機密データを特定し、そのデータに自動的にラベル（機密、公開など）を付与して、コンプライアンスポリシーに基づいて適切な保護（暗号化、アクセス制御など）を適用するためです。,Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,119,"管理者は、Dev ConsoleLogInspectorを使用してProcessBuilderのトラブルシューティングを行っています。
管理者はイベント列でどのイベントタイプを探す必要がありますか？",A. FLOWで始まるイベントタイプ | B. AUTOMATEDで始まるイベントタイプ。 | C. WORKFLOWで始まるイベントタイプ | D. PROCESSで始まるイベントタイプ,A,"Dev Console Log Inspector は、グラフィカルなインターフェースでデバッグログを表示し分析するツールです。デバッグログには、トランザクションの実行やユニットテストの実行時に発生するデータベース操作、システムプロセス、エラーに関する情報が含まれます。プロセスビルダーのトラブルシューティングを行う際は、イベント列で「FLOW」で始まるイベントタイプを探してください。これらのイベントタイプは、フローインタビューの開始と終了、および実行中に発生したフロー要素、障害、または決定を示します。
参照： https://help.salesforce.com/s/articleView?id=sf.code_dev_console_log_inspector.htm&type=5
https://help.salesforce.com/s/articleView?id=sf.code_debug_log_event_types.htm&type=5",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,1,"Cloud Kicks は、各マラソンで同社の シューズを履く参加者の数を追跡しています。管理者は、レースとランナーの 2 つのカスタム オブジェクトを作成します。それらの間には主従関係があり、レース オブジェクトにはロールアップ サマリー フィールドがあり、各レースの出走者数を表示します。要件が変更されたため、管理者はランナー レコードを削除せずに主従関係フィールドを削除したいと考えています。
Relationship フィールドを削除する前に、管理者はどのようなアクションを実行する必要がありますか?",A. フィールド タイプを参照関係に変更します。 | B. マスター/ディテール フィールドの [親の変更を許可] チェックボックスをオンにします。 | C. [このレコードも削除する] のチェックを外して、カスケード削除をオフにします。 | D. 親のロールアップ サマリー フィールドを削除します。,A,"D. 親のロールアップ サマリー フィールドを削除します。

解説
この問題のポイントは、Salesforceにおける**「項目の依存関係」**です。

依存関係のルール:

「積み上げ集計項目（ロールアップサマリー）」は、マスター詳細関係が存在することによって初めて機能します。

システムは、積み上げ集計項目が参照しているマスター詳細関係フィールドを削除したり、参照関係に変更したりすることをブロックします。計算ができなくなるためです。

正しい手順:

まず、親オブジェクト（Race）にある積み上げ集計項目を削除して、依存関係を解消します。

その後で、子オブジェクト（Runner）にあるマスター詳細関係フィールドを削除（または参照関係に変更）することが可能になります。",Salesforce.Advanced-Administrator-JPN.v2024-12-28.q98
,2,Cloud Kicks は、新しいケースが送信された後、製品情報に基づいて専門分野ごとにサポート エージェントに連絡するのに時間がかかることに顧客が不満を抱いているというフィードバックを受けています。あなたも大好きです ジャニ ケース管理プロセスを改善するために、管理者はどの機能を設定する必要がありますか?,A. オムニチャネル | B. エスカレーション ルール | C. マクロ | D. 知識コンポーネント,A,"このシナリオの課題は、「適切なスキル（製品知識）を持つエージェントに、ケースを迅速に割り当てること」です。これを解決する最適な機能が オムニチャネル です。

オムニチャネルの機能:

自動ルーティング: ケース、チャット、リードなどの作業項目を、条件に基づいて自動的にエージェントにプッシュ（配信）します。

スキルベースルーティング: 「製品情報」などの条件に基づき、そのスキル（専門分野）を持っているエージェントを特定して割り当てることができます。これにより、手動で割り当てる待ち時間をなくし、最初から解決できる人の元へケースを届けることができます。",Salesforce.Advanced-Administrator-JPN.v2024-12-28.q98
,3,"Ursa Major Solarには、1日おきに更新する必要がある160MBのテストデータを含むトレーニングサンドボックスがあります。
この場合、どの2つのサンドボックスを使用する必要がありますか？
2つの答えを選択してください",A. 部分的 | B. 開発者 | C. Developer Pro | D. フル,"A,C,B,C","B. 開発者 (Developer) C. Developer Pro

解説
この問題で考慮すべきポイントは、**「更新頻度（リフレッシュ間隔）」と「データ容量」**の2つです。

更新頻度:

要件は「1日おき（every other day）に更新する必要がある」です。つまり、数日〜1ヶ月も待つことはできず、頻繁なリフレッシュが必要です。

Developer と Developer Pro は、リフレッシュ間隔が 1日（24時間） なので、この要件を満たします。

一方、Partial Copy（部分コピー）は 5日、Full（フル）は 29日 の間隔が必要なため、この要件を満たせません。

データ容量:

要件は「160MB」です。

Developer のデータストレージ制限は 200MB なので、格納可能です。

Developer Pro のデータストレージ制限は 1GB なので、こちらも十分に格納可能です。

したがって、両方の要件を満たす B と C が正解となります。

160MBのテストデータを含むトレーニング用サンドボックスを作成し、1日おきにリフレッシュする必要がある場合、NTOはPartialまたはDeveloper Proサンドボックスのいずれかを使用すべきです。Partialサンドボックスのストレージ上限は10GBで、5日ごとにリフレッシュ可能です。Developer Proサンドボックスのストレージ上限は1GBで、毎日更新可能です。いずれのサンドボックスも本番環境からのテストデータを含めることができます。参照: https://help.salesforce.com/s/articleView?id=sf.data_sandbox_environments.htm&type=5",Salesforce.Advanced-Administrator-JPN.v2024-12-28.q98
,4,"Northen trail Outfitters (NTO) は、出荷と商談の間の現在の主従関係を参照関係に変更したいと考えています。システム管理者は完全なサンドボックスで必要な変更を加え、NTO のデータに対してそれらの変更を正常にテストしました。
変更を実稼働環境に実装する準備ができたので、システム管理者は次に何をすべきでしょうか?",A. 本番組織で直接変更を加えます。 | B. 運用環境に配布する非管理パッケージを作成します。 | C. データローダーを使用して変更を本番組織にエクスポートします。 | D. コンポーネントをアウトバウンド変更セットに追加し、実稼働環境にデプロイします。,D,"変更が本番環境に反映されていることを確認するには、コンポーネントをアウトバウンド変更セットに追加し、本番環境にデプロイする必要があります。変更セットは、Salesforce 組織間でカスタマイズを送信するためのツールです。変更セットには、オブジェクト、フィールド、プロファイル、パーミッションセット、ワークフローなど、さまざまなコンポーネントを含めることができます。変更セットを使用すると、サンドボックス組織から本番組織へ、または同じ本番組織に属する2つのサンドボックス組織間で変更を移行できます。この場合、サンドボックス組織のアウトバウンド変更セットにマスター詳細フィールドと影響を受けるすべてのプロファイルを追加し、その後本番組織にデプロイする必要があります。参照： https://help.salesforce.com/s/articleView?id=sf.changesets.htm&type=5
https://help.salesforce.com/s/articleView?id=sf.changesets_components_field.htm&type=5",Salesforce.Advanced-Administrator-JPN.v2024-12-28.q98
1,5,"管理者は、新機能を備えた新しくアップグレードされた Sandbox ソース組織から、以前のリリースのターゲット Sandbox 組織に変更セットをリリースしようとしています。リリース間で変更されているため、変更セット内の一部のメタデータをデプロイできません。
変更をサンドボックスに展開するには、管理者は何をする必要がありますか?",A. ソース組織のユーザーインターフェースから手動で変更します。 | B. 新しいリリース バージョンで新しい Sandbox を作成し、新しい組織に変更セットをデプロイします。 | C. Salesforce にチケットを送信して、ソース組織を最新リリースに更新します。 | D. Sandbox 宛先組織を更新してから、変更セットをリリースします。,D,-,Salesforce.Advanced-Administrator-JPN.v2024-12-28.q98
1,6,"AW Computing (AVVC) には、複数の国に顧客がいます。AWC は、そのシステムに高度な通貨管理を設定したいと考えています。
この変更を既存のシステムに実装する前に、AWC が認識しておく必要がある考慮事項を 2 つ選択してください。
2つの答えを選択してください",A. 組織のサポートされている通貨のリストに通貨が追加されると、その通貨は削除できません。 | B. 商談では、顧客のローカライズされた通貨で売上のみが表示されます。 | C. 過去の傾向レポートでは、最後の日付の為替レートのみが使用されます。 | D. 一度有効にすると、高度な通貨管理を無効にすることはできません。,"A,D",-,Salesforce.Advanced-Administrator-JPN.v2024-12-28.q98
,7,"Cloud Kicksの管理者は、個人アカウントのバッチをSalesforceにインポートする必要があります。
管理者はどのツールを使用する必要がありますか？",A. データインポートウィザード | B. クイック作成 | C. バルクAPI | D. 一括更新,A,"データインポートウィザードは、個人アカウントを含む標準オブジェクトおよびカスタムオブジェクトのデータをSalesforceにインポートするためのツールです。設定メニューからアクセスでき、一度に最大50,000件のレコードをインポートできます。既存レコードの更新、アップサート、削除にも使用可能です。データインポートウィザードは、データをSalesforceフィールドにマッピングし、重複を防止し、バックグラウンドでインポートジョブを実行するのに役立ちます。
参照: https://help.salesforce.com/s/articleView?id=sf.data_importer.htm&type=5",Salesforce.Advanced-Administrator-JPN.v2024-12-28.q98
,8,"AW Computersは、複数のアカウントへの連絡機能を有効にしました。担当者が連絡先からプライマリアカウントを削除しようとしていますが、削除できません。管理者は、アカウントを必要としないようにページレイアウトをすでに更新しています。
何が問題になる可能性がありますか？",A. ページレイアウトの設定に関係なく、連絡先にはプライマリアカウントの関係が必要です。 | B. 連絡先は他のアカウントと間接的な関係があります。 | C. 連絡先とアカウントの関連付けを解除するには、最初にアカウントの連絡先関係レコードを削除する必要があります。 | D. セットアップでプライベート連絡先を有効にする必要があります。,A,"「複数のアカウントへの連絡先」機能が有効になっている場合、1つの連絡先は複数のアカウントと直接的な関係を持つことができます。ただし、これらの関係のうち1つはプライマリアカウント関係として指定する必要があります。この関係は、ページレイアウト設定に関わらず連絡先には必須であり、連絡先が削除されるか、別の連絡先と合併されるまで削除できません。参照： https://help.salesforce.com
/s/articleView？id=sf.shared_contacts_set_up.htm&type=5https://help.salesforce.com/s/articleView?id=sf
shared_contacts_considerations.htm&type=5",Salesforce.Advanced-Administrator-JPN.v2024-12-28.q98
1,9,"Cloud Kicksは、レコードを削除する新しいフローを作成しました。
フローをテストするとき、管理者は何を考慮する必要がありますか？",A. 要素が削除されたフローは、フローデバッグツールではデバッグできません。 | B. フローが非アクティブであっても、フローをデバッグするとテストレコードが削除されます。 | C. デバッグ時にフローによって削除されたレコードが完全に削除されました。 | D. テストレコードが実際に削除されないようにするには、削除要素を含むフローを非アクティブ化する必要があります。,B,-,Salesforce.Advanced-Administrator-JPN.v2024-12-28.q98
1,10,"DreamHouse Realty（DR）は、データが確実に保護されるようにしたいと考えています。最近、従業員をフィッシングする試みがいくつかあります。
実行中のユーザーがレポートとダッシュボードを表示しようとしているときに、ログインしているユーザーが適切なユーザーであることを確認するには、DRは何を行う必要がありますか？",A. ログイン時にUsemame、パスワード、セキュリティトークンが必要です。 | B. レポートとダッシュボードの認証プロバイダーを設定します。 | C. ユーザーがダッシュボードとレポートを表示およびエクスポートする必要がある場合はMFAを要求します。 | D. レポートやダッシュボードをエクスポートまたは印刷する場合は、高い保証セッションが必要です。,D,-,Salesforce.Advanced-Administrator-JPN.v2024-12-28.q98
,11,"以前のコンサルタントは、UniversalContainersがビジネスプロセスの多くを自動化するのを支援しました。管理者は、コンサルタントのユーザーレコードの電子メールアドレスを変更し、非アクティブ化しました。コンサルタントは、失敗したフローとプロセスから引き続き電子メールメッセージを受信すると述べました。
障害メッセージがコンサルタントに送信されないようにするには、管理者はどのような手順を実行する必要がありますか？",A. カスタムメタデータタイプを作成し、LastModifiedByフィールドを関連付けます。コンサルタントの名前と同じフローまたはプロセスのフィールドを更新するフローを記述します。 | B. セットアップの電子メールログファイルから電子メールログを要求し、コンサルタントの電子メールで要求をフィルタリングします。ログにリストされているフローまたはプロセスを手動で更新します。 | C. 自動化設定で「送信プロセスまたはフローエラー電子メール」を「Apex例外電子メール受信者」に設定します。システム管理者の電子メールをセットアップのApex例外電子メールページに追加します。 | D. データローダーを使用してLastModifiedBy.emailによってフィルタリングされたフローインタビューをエクスポートします。 .csvファイルで、LastModifiedByをシステム管理者に変更し、データローダーを使用して変更をアップロードします。,C,このオプションを選択すると、管理者はコンサルタントのメールアドレスからシステム管理者のメールアドレスへ障害通知の受信者を変更できます。この変更は、フローやプロセスを一切変更することなく行えます。他のオプションは、実現不可能または効果的でないため、選択できません。参照： https://help.salesforce.com/articleView?id=flow_concepts_error_email.htm&type=5,Salesforce.Advanced-Administrator-JPN.v2024-12-28.q98
,12,"管理者がLightning レコードページのページパフォーマンスを確認する方法は2つありますか？
2つの答えを選択してください",A. LightningUsageアプリ | B. 分析ボタン | C. アクティベーションボタン | D. ページメニュー,"A,B","管理者がLightningページのパフォーマンス（読み込み時間や快適さ）を確認するには、主に「作成中（予測）」と「運用中（実績）」の2つの視点があり、それぞれ以下の機能を使用します。

分析ボタン (B): [作成・編集時のチェック]

場所: Lightning アプリケーションビルダーのツールバー右上にある [分析 (Analyze)] ボタンです。

機能: ページをユーザーに公開する前に、ページの構成（コンポーネントの多さや複雑さ）を評価します。デスクトップとモバイルそれぞれの予測パフォーマンス（良好、中程度、低速）を表示し、「関連リストを別タブに移動する」などの改善提案をしてくれます。

Lightning Usage アプリ (A): [運用中のチェック]

場所: アプリケーションランチャーから開くことができる標準アプリです。

機能: 実際にユーザーが使用した際の実績データ（EPT: Experienced Page Time / ページ読み込み時間）を確認できます。ブラウザ別やページ別のパフォーマンス傾向を把握し、どのページが遅いかを特定するのに役立ちます。",Salesforce.Advanced-Administrator-JPN.v2024-12-28.q98
1,13,"管理者は、商談が更新されるたびにプラットフォームイベントを送信するフローを作成しました。Apex開発者は、これらのイベントをリッスンするコードを作成するように任命されています。ユーザーのデバッグログを確認すると、開発者はフローが実行されたことを確認できますが、デバッグ情報がありません。
管理者はデバッグを支援するために何を推奨する必要がありますか？",A. プラットフォームイベントの[デバッグを有効にする]チェックボックスをオンにします。 | B. プラットフォームイベントはデバッグに使用できません。 | C. 自動プロセスエンティティにデバッグログを設定します。 | D. AppExchangeを検索し、デバッグを支援するツールを使用します。,C,-,Salesforce.Advanced-Administrator-JPN.v2024-12-28.q98
1,14,AW Computingには、アカウントのプライベート共有モデルがありますが、営業担当者がエンジニアからの尻/スタンスを必要とする場合があります。会社のデータセキュリティを維持しながら、エンジニアに必要なアカウントへのアクセスを許可するには、どの機能を使用する必要がありますか？,A. 権限セット | B. 権限セットグループ | C. アカウントチーム | D. カスタムプロファイル,C,-,Salesforce.Advanced-Administrator-JPN.v2024-12-28.q98
,15,"連絡先レコードで、連絡先の [役職] フィールドの値が「CEO」である場合、管理者はユーザーに [電話] フィールドにも電話番号を入力するよう要求したいと考えています。
これを有効にするには、管理者は検証ルールのエラー条件式にどのような式を入力する必要がありますか?",A. Title = 'CEO' && NOT(ISBLANK(Phone)) | B. Title <> 'CEO' && NOT(ISBLANK(Phone)) | C. Title = 'CEO' && ISBLANK(Phone) | D. Title <> 'CEO' && ISBLANK(Phone),C,"検証ルールのエラー条件式は、検証ルールが実行されエラーメッセージを表示すべき場合にTRUEを返す必要があります。この場合、検証ルールは「Title」フィールドの値が
『CEO』 であり、Phone フィールドが空白の場合に発火し、エラーメッセージを表示する必要があります。式 Title = 『CEO』 && ISBLANK（Phone） は、両方の条件が満たされている場合に TRUE を返し、そうでない場合は FALSE を返します。参照： https://help.salesforce.com/s/articleView?id=sf.
fields_useful_field_validation_formulas.htm&type=5",Salesforce.Advanced-Administrator-JPN.v2024-12-28.q98
1,16,"Cloud Kicksには、メンバーシップの詳細と呼ばれるカスタムオブジェクトがあり、メンバーシップに対する顧客の好みに関する情報を記録します。メンバーシップレベルに応じて、異なるデータを表示する必要があります。
*キューを実行しているユーザーがマーケットにプロファイルを持っていない場合、すべてのデータが表示されます。
*実行中のユーザーがサポートプロファイルを持っている場合、サポート設定フィールドのみが表示されます。
*マーケティングユーザーとサポートユーザーの両方が、すべてのデータについてレポートできる必要があります。
管理者はこのソリューションをどのように提供する必要がありますか？",A. 2つのレコードタイプと2つのページレイアウトを作成します。 | B. 条件付きでデータを表示するように動的フォームを設定します。 | C. ミューティング権限で権限セットを作成します。 | D. フィールドレベルのセキュリティを使用してデータアクセスを制御します。,B,-,Salesforce.Advanced-Administrator-JPN.v2024-12-28.q98
1,17,管理者はこれをどのように達成すべきでしょうか?,A. 機器レコードが作成、変更、または削除されるたびに、レコードによってトリガーされるフローを作成します。 | B. Room レコードが関連付けられる、変更される、または削除されるたびに、レコードによってトリガーされる Few を書き込みます。 | C. 機器のラルアップ概要フィールドを設定します。 | D. ルームにロールアップ集計フィールドを作成します。,D,"ロールアップ要約フィールドは、関連するレコードの値を計算し、親レコードに表示するタイプのフィールドです。ロールアップ要約フィールドは、子レコードの値をカウント、合計、最小値、または最大値として表示するために使用できます。ロールアップ要約フィールドは、別のオブジェクトとマスター-詳細関係を持つオブジェクトに作成できます。この場合、Room オブジェクトに、関連する Equipment レコードの数をカウントするロールアップ要約フィールドを作成できます。参照： https://help.salesforce.com/s/articleView?id=sf.
fields_about_roll_up_summary_fields.htm&type=5 https://help.salesforce.com/s/articleView?id=sf.
fields_defining_field_types.htm&type=5",Salesforce.Advanced-Administrator-JPN.v2024-12-28.q98
